"ID","pop","unemp","wealth","ym","Jan 2010","Feb 2010","Mar 2010","Apr 2010","May 2010","Jun 2010","Jul 2010","Aug 2010","Sep 2010","Oct 2010","Nov 2010","Dec 2010","Jan 2011","Feb 2011","Mar 2011","Apr 2011","May 2011","Jun 2011","Jul 2011","Aug 2011","Sep 2011","Oct 2011","Nov 2011","Dec 2011","Jan 2012","Feb 2012","Mar 2012","Apr 2012","May 2012","Jun 2012","Jul 2012","Aug 2012","Sep 2012","Oct 2012","Nov 2012","Dec 2012","Jan 2013","Feb 2013","Mar 2013","Apr 2013","May 2013","Jun 2013","Jul 2013","Aug 2013","Sep 2013","Oct 2013","Nov 2013","Dec 2013","Jan 2014","Feb 2014","Mar 2014","Apr 2014","May 2014","Jun 2014","Jul 2014","Aug 2014","Sep 2014","Oct 2014","Nov 2014","Dec 2014","Jan 2015","Feb 2015","Mar 2015","Apr 2015","May 2015","Jun 2015","Jul 2015","Aug 2015","Sep 2015","Oct 2015","Nov 2015","Dec 2015","Winter 2010","Spring 2010","Summer 2010","Fall 2010","Winter 2011","Spring 2011","Summer 2011","Fall 2011","Winter 2012","Spring 2012","Summer 2012","Fall 2012","Winter 2013","Spring 2013","Summer 2013","Fall 2013","Winter 2014","Spring 2014","Summer 2014","Fall 2014","Winter 2015","Spring 2015","Summer 2015","Fall 2015","Total Winter","Total Spring","Total Summer","Total Fall","Total Crime"
177,1050,0.0556149732620321,0.100789429704085,57,3,1,3,6,5,2,3,1,1,3,0,1,0,1,2,2,0,2,0,1,2,1,1,1,1,0,0,2,1,0,0,0,0,1,1,1,0,0,0,1,1,3,2,0,2,2,5,0,0,1,0,1,0,0,1,1,0,0,1,1,2,2,3,1,2,3,2,3,0,1,0,3,4,14,6,4,2,4,3,4,2,3,0,2,1,2,5,9,1,1,2,1,5,6,8,1,15,30,24,21,90
178,1323,0.109510086455331,1.14401984539914,47,2,2,2,3,0,1,1,3,0,1,3,1,0,0,0,2,2,1,0,2,3,1,4,3,0,2,5,1,1,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,2,2,5,2,3,0,2,2,1,2,1,2,0,1,2,0,0,1,1,3,1,2,0,0,1,1,0,3,4,5,5,4,1,4,3,8,5,7,1,2,3,0,0,9,5,5,5,3,1,5,2,2,19,26,16,28,89
179,888,0.0282413350449294,0.0720766659693585,107,1,1,0,0,2,0,0,1,1,1,0,0,2,1,1,1,0,1,0,2,2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,1,1,0,0,2,2,1,2,3,2,3,3,1,2,2,0,2,0,1,2,0,3,0,1,0,1,4,2,8,10,11,10,39
180,950,0.166208791208791,-0.195909128888088,24,2,0,0,2,0,1,1,3,0,1,2,1,1,2,1,1,0,0,1,1,0,1,2,1,1,2,1,0,2,0,2,0,0,0,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,2,2,5,3,4,2,2,3,4,3,2,2,2,2,1,0,0,2,1,0,1,0,1,3,13,11,12,11,47
181,1508,0.0757927300850735,1.36415103403205,79,2,1,1,1,2,1,2,5,3,2,3,3,3,3,2,0,3,2,0,3,3,0,2,3,2,0,0,1,0,0,0,0,0,3,0,2,2,1,2,1,1,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,1,2,0,1,0,3,4,8,8,9,5,5,5,5,1,0,3,5,4,4,4,0,0,0,1,1,2,3,3,23,16,20,24,83
182,844,0.0687898089171975,0.234782327132808,36,2,4,1,4,0,3,2,1,1,3,3,1,0,1,1,0,1,0,0,0,2,1,4,1,4,2,3,3,0,0,1,0,2,3,0,0,1,0,0,1,1,0,0,0,0,2,1,1,4,0,1,0,0,1,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,6,5,6,7,2,2,0,7,7,6,1,5,1,2,0,3,5,1,3,1,1,2,0,0,22,18,10,23,73
183,915,0.0844686648501362,0.0720766659693585,48,0,0,1,3,3,0,3,0,1,1,1,3,2,0,1,0,1,1,0,2,0,1,3,3,2,2,2,0,1,1,2,0,2,0,0,1,0,0,2,0,0,0,2,0,2,1,1,2,2,1,0,4,2,1,0,1,1,1,0,0,3,0,4,0,1,1,2,1,0,0,0,1,0,7,3,3,5,2,3,4,7,3,3,2,1,2,2,4,5,6,2,2,3,5,4,0,21,25,17,15,78
184,915,0.0849673202614379,0.00508021725499693,14,0,1,2,0,1,0,3,2,4,1,0,1,0,1,0,0,1,0,1,0,2,3,1,1,2,0,1,0,1,0,2,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,1,0,1,1,0,1,2,2,0,0,2,1,1,1,0,0,1,3,5,5,2,1,1,6,3,2,2,2,3,1,1,3,0,2,2,2,2,4,3,2,11,13,14,20,58
185,719,0.0379746835443038,-0.234192813867723,22,0,1,1,3,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,4,2,5,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2,2,1,2,0,0,0,1,1,0,2,0,2,1,5,2,0,2,2,1,11,1,1,3,1,1,1,1,1,0,2,1,0,5,2,2,2,10,13,10,15,48
186,636,0.086,-1.1912849383586,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,2,1,0,0,2,0,0,2,2,0,1,0,2,0,0,1,0,1,2,0,1,0,1,0,0,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,3,1,1,0,0,2,0,0,2,1,3,1,0,4,2,2,3,2,1,3,2,1,2,4,1,0,2,4,0,3,2,2,8,11,12,16,47
187,1552,0.14874696847211,1.46943116772604,84,3,2,2,2,1,4,2,1,3,1,3,3,0,2,1,1,0,4,2,2,3,2,2,5,2,0,3,3,1,0,2,1,1,1,4,2,1,0,2,4,7,0,2,2,1,0,0,2,2,4,4,2,4,3,2,7,1,1,1,3,3,4,1,0,0,2,1,8,3,2,3,1,5,5,7,7,5,2,8,7,7,7,3,6,3,13,4,1,8,10,12,3,10,1,11,8,38,38,45,32,153
188,1093,0.129453681710214,-0.980724670970609,78,4,3,1,2,1,4,2,3,3,8,3,3,2,2,2,3,4,3,1,5,4,3,4,6,1,1,0,1,1,1,6,0,0,1,6,5,1,3,0,1,1,0,3,5,1,0,1,1,0,2,0,0,1,0,2,2,1,0,0,1,1,0,1,1,1,1,1,0,1,2,1,5,7,4,9,14,7,9,9,11,8,2,7,7,9,2,8,2,3,1,4,1,2,3,2,4,36,21,39,39,135
189,1221,0.115583075335397,0.971743262990785,0,3,2,1,2,3,6,2,4,1,1,2,1,2,4,3,2,2,2,0,1,3,6,11,3,1,0,0,0,0,3,4,1,3,4,2,5,5,3,1,4,2,1,1,0,1,2,2,1,1,2,1,1,0,0,2,2,2,2,1,2,3,2,1,0,0,1,1,4,1,0,0,1,5,6,12,4,7,7,3,20,4,0,8,9,13,7,2,5,4,2,4,5,7,1,6,1,40,23,35,44,142
190,1019,0,-0.387327553786264,18,0,0,0,1,1,2,0,1,1,1,3,2,0,1,0,2,2,1,1,2,0,1,1,1,0,0,1,2,2,0,4,1,3,1,1,0,1,0,0,0,1,0,0,0,1,4,0,3,3,2,1,0,0,0,0,0,0,0,1,3,1,0,2,2,2,0,2,2,0,0,0,0,0,2,3,5,3,4,4,2,1,5,5,5,1,1,0,5,8,1,0,1,4,6,4,0,17,19,16,18,70
191,2729,0.0261752136752137,3.4888955504018,80,3,2,1,3,4,1,5,1,2,5,6,2,1,2,0,1,1,5,3,3,6,7,4,7,2,0,1,1,1,8,7,2,5,5,7,4,3,1,2,2,1,1,1,5,3,2,2,3,0,2,0,1,3,2,4,0,3,3,3,3,2,2,3,1,1,0,0,3,1,0,1,3,5,8,7,13,5,2,11,17,9,3,17,17,8,5,7,7,5,4,6,9,7,5,3,2,39,27,51,65,182
192,949,0.188564476885645,-0.0332034677246382,0,3,1,2,2,0,1,0,0,0,2,2,1,0,0,0,0,2,1,1,0,3,3,1,5,0,1,1,1,7,3,1,1,1,2,4,2,0,0,0,0,0,1,1,1,0,2,4,4,0,1,1,1,0,2,2,1,1,5,2,4,6,2,4,0,1,0,0,3,0,2,0,1,4,4,1,4,1,2,2,7,6,9,5,7,2,0,3,6,5,2,5,8,12,5,3,2,30,22,19,34,105
193,1042,0.09125,0.340062460826805,22,1,0,1,1,3,1,0,1,2,3,2,0,0,2,2,1,1,2,0,0,1,1,2,3,1,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,2,1,2,2,2,0,0,1,0,0,0,1,0,2,2,1,5,1,1,0,1,0,2,1,0,0,3,1,5,2,7,2,4,2,4,4,4,0,1,1,1,1,6,6,1,0,3,8,2,3,1,22,17,8,22,69
194,960,0.0870712401055409,-0.502178608725169,83,0,0,1,1,0,0,1,2,0,0,1,0,0,1,1,0,0,1,1,3,2,2,0,2,1,1,2,1,1,1,2,1,3,1,3,1,0,0,0,0,1,1,0,2,2,1,1,1,1,1,2,0,1,0,1,1,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,3,1,1,1,5,4,4,4,4,7,1,1,3,4,3,3,2,3,1,1,0,1,10,12,17,20,59
195,792,0.176776429809359,-0.301189262582084,47,2,1,2,4,2,3,3,7,1,1,3,2,2,1,1,1,1,1,3,5,0,1,5,1,4,0,0,1,2,3,0,1,1,2,2,2,3,0,1,2,4,2,14,0,3,3,0,0,1,2,1,2,2,0,0,3,1,1,1,1,1,2,0,0,0,1,2,0,1,0,0,1,3,8,13,5,5,3,9,6,5,3,4,5,5,7,16,6,3,5,3,3,4,0,3,1,25,26,48,26,125
196,434,0.128686327077748,-0.999866513460426,48,0,0,0,1,1,1,3,1,1,1,0,2,0,0,1,0,5,4,1,0,1,1,1,3,3,0,1,1,1,1,5,2,1,2,0,1,0,0,0,0,0,0,0,2,1,2,0,1,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,5,2,2,6,5,3,6,3,8,3,1,0,2,3,3,3,0,2,0,0,1,1,12,14,21,14,61
197,1633,0.288150807899461,-0.138483601418635,165,3,1,5,3,2,1,4,2,0,1,2,2,7,2,1,3,0,5,5,8,6,4,2,5,3,0,1,3,2,2,3,1,1,0,0,2,1,1,1,2,4,0,6,4,6,7,4,1,1,0,3,0,1,3,1,1,3,2,1,1,4,0,0,0,1,1,3,4,1,3,1,1,4,10,7,3,11,4,18,12,8,6,6,1,4,7,10,17,2,4,5,6,5,1,8,5,34,32,54,44,164
198,1693,0.0895765472312704,0.981314184235694,166,4,1,1,4,1,4,4,6,3,6,2,2,2,0,1,3,5,2,3,7,5,5,4,6,1,2,1,2,1,3,6,1,2,3,4,3,6,1,5,2,8,8,6,2,2,0,4,4,0,1,3,1,3,1,4,2,3,4,2,0,1,2,4,3,3,2,3,5,3,5,2,0,5,6,14,11,4,9,12,14,9,4,10,9,10,15,16,6,5,7,7,9,3,10,10,10,36,51,69,59,215
199,962,0.0648379052369077,-0.358614790051537,87,0,2,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,2,1,2,4,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,2,0,2,2,2,1,4,7,2,1,0,2,1,1,1,2,0,0,3,0,1,1,3,0,8,4,13,13,38
200,1029,0.057542768273717,-0.0332034677246382,93,3,1,2,0,0,0,0,0,0,2,2,1,0,2,0,0,3,3,1,0,1,3,2,0,2,1,0,0,2,2,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,4,2,0,4,3,3,4,6,3,2,3,1,0,2,2,0,1,2,2,0,0,2,1,2,11,13,12,13,49
201,1002,0.13013698630137,0.0816475872142673,16,4,2,2,0,0,2,0,2,2,3,1,0,1,0,0,3,1,1,2,3,5,4,1,0,0,2,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,6,2,4,6,1,4,6,10,2,2,1,1,3,0,1,0,1,2,1,2,2,0,2,1,15,10,15,20,60
202,1349,0.0801080108010801,0.962172341745876,0,0,2,2,0,1,0,3,3,5,3,3,2,2,1,2,2,2,5,3,2,1,8,4,1,0,0,3,0,1,1,0,2,1,0,0,1,0,1,1,0,3,0,0,1,0,2,1,1,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,1,0,1,1,3,1,2,2,3,6,11,5,6,10,13,1,4,3,1,2,4,1,3,2,0,2,3,0,2,2,5,12,19,24,36,91
203,749,0.0715596330275229,-0.578745978684439,56,0,1,0,1,1,2,0,4,2,6,6,2,2,3,1,0,4,6,4,3,3,4,2,4,1,0,3,1,1,4,0,0,0,0,2,3,2,1,0,1,1,0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,0,2,0,2,0,0,0,1,1,2,6,14,7,5,13,9,5,5,4,2,6,2,0,1,2,2,1,0,1,2,4,0,22,18,28,26,94
204,1634,0.148954703832753,0.684615625643521,101,3,1,1,1,1,0,1,1,4,2,3,0,2,0,3,1,0,2,2,0,3,1,2,3,3,0,1,1,3,1,2,1,0,0,0,1,1,0,0,0,2,2,2,1,3,4,5,3,0,0,2,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,4,3,2,9,2,4,4,6,6,5,4,0,2,2,5,12,3,3,3,1,0,1,1,1,17,18,19,29,83
205,657,0.149305555555556,-0.798877167317342,21,0,0,1,1,1,0,4,2,2,0,2,2,0,0,1,0,2,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,2,1,0,1,3,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,3,6,4,2,3,1,4,0,1,1,0,0,1,4,7,2,3,0,2,1,2,1,0,5,13,13,17,48
206,465,0.0385542168674699,-1.08600480466461,0,0,1,3,2,1,0,0,0,5,0,1,0,1,0,1,0,0,0,2,1,0,2,0,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,2,1,0,0,1,1,6,0,6,1,1,3,2,3,2,2,0,0,3,0,2,0,0,0,1,2,2,3,1,7,14,8,12,41
207,714,0.199211045364892,-0.645742427398801,65,0,1,1,0,5,2,0,1,2,3,2,2,3,1,2,1,1,2,1,4,3,3,1,0,1,2,1,4,2,5,4,3,1,1,0,0,0,0,0,2,0,1,1,0,3,0,0,1,0,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,6,3,7,6,4,7,7,3,7,12,2,0,2,2,3,1,3,2,1,1,1,1,0,12,23,27,20,82
208,1035,0.0972388955582233,-0.17676728639827,54,2,2,1,0,0,0,0,1,2,2,4,2,2,0,1,0,0,0,2,0,2,3,0,1,1,0,1,1,1,0,3,1,1,2,2,1,0,2,1,1,4,1,2,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,4,1,1,8,4,1,2,5,2,3,4,5,3,6,3,1,0,3,2,1,0,1,1,2,13,15,13,22,63
209,837,0.101388888888889,-0.521320451214987,59,0,0,0,0,0,0,2,4,0,2,3,0,1,1,1,0,0,0,3,2,0,3,2,0,1,0,1,0,2,2,1,0,1,0,0,2,0,1,1,0,1,1,3,1,0,4,1,0,1,1,0,2,1,0,0,1,0,2,0,0,0,0,1,2,1,1,1,0,1,0,0,0,0,0,6,5,2,1,5,5,1,3,3,1,3,2,5,5,2,3,1,2,0,4,2,1,8,13,22,19,62
210,498,0.0594059405940594,-1.27742322956278,53,0,0,1,1,1,1,1,2,2,1,2,8,2,0,0,0,2,2,5,2,4,3,3,1,1,0,0,0,0,4,3,0,1,0,0,1,0,0,1,2,3,2,1,1,0,0,2,2,0,0,1,2,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,2,0,0,0,3,4,5,10,2,9,10,2,0,7,1,1,6,4,2,2,4,1,2,1,1,1,3,16,16,26,23,81
211,689,0,-1.15300125337897,0,0,1,0,1,1,0,1,0,1,2,0,2,1,0,1,2,0,2,2,0,0,2,2,1,0,2,2,0,0,3,1,1,0,2,1,1,1,1,2,1,0,1,1,1,0,0,1,0,0,0,1,4,2,2,1,0,1,0,0,1,0,1,2,0,0,2,0,1,0,0,0,0,1,2,1,3,3,3,4,4,3,2,5,3,3,3,3,1,0,7,3,1,2,2,3,0,12,19,19,12,62
212,1272,0.0396419437340153,0.148644035928629,66,1,1,5,2,0,0,5,0,2,6,5,1,0,0,2,4,3,3,3,1,3,4,4,4,2,3,6,0,2,1,2,4,4,2,1,2,2,0,0,4,9,0,0,2,0,1,0,1,0,2,1,1,0,2,1,1,2,0,1,1,2,0,0,1,2,1,0,1,3,1,3,2,2,7,5,13,1,9,7,11,9,8,7,7,4,13,2,1,3,2,4,3,3,3,2,7,22,42,27,42,133
213,1049,0.021978021978022,-0.530891372459895,59,2,0,3,3,5,1,3,1,3,1,1,1,1,1,3,3,1,0,2,1,6,4,8,8,2,2,0,6,3,4,4,3,2,3,3,2,1,0,1,7,3,0,0,1,2,1,0,0,2,3,0,0,0,3,0,0,1,2,0,2,1,0,2,0,2,0,1,4,0,1,1,3,2,11,5,5,3,7,3,18,12,9,11,8,3,11,1,3,5,0,3,3,3,4,5,2,28,42,28,39,137
214,693,0.135188866799205,-0.636171506153892,12,0,0,0,1,0,2,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,5,2,0,1,1,0,1,0,2,0,1,0,1,2,0,1,2,2,1,1,2,0,3,4,13,6,26
215,630,0.179816513761468,-0.913728222256247,12,2,3,1,0,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,5,2,6,2,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,0,1,2,6,5,7,7,25
216,611,0.0680529300567108,-0.597887821174257,13,0,2,1,2,1,1,1,6,0,3,1,1,1,0,0,2,1,0,1,0,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,8,4,2,3,1,4,0,0,2,1,3,0,0,2,1,2,1,1,2,0,0,0,10,9,12,12,43
217,1649,0.0705521472392638,2.02454459993075,53,1,0,1,0,2,1,0,1,0,2,0,0,1,0,0,1,5,1,2,0,4,1,9,2,0,0,6,2,1,0,2,1,3,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,3,2,2,1,6,3,14,2,9,3,4,2,3,0,0,1,1,0,1,0,0,3,0,7,22,11,21,61
218,1314,0.2,0.866463129296788,31,1,0,2,2,1,2,3,0,1,1,2,2,3,0,1,4,1,2,0,1,2,2,0,8,3,2,3,0,0,0,2,2,0,2,1,0,1,0,1,1,1,3,0,1,0,2,2,1,1,0,0,0,3,0,2,0,0,1,4,0,1,1,0,2,2,1,0,2,0,0,0,1,1,5,5,4,5,6,3,4,13,3,4,3,1,3,4,4,2,3,2,5,2,4,3,0,24,24,21,20,89
219,820,0.158813263525305,-0.483036766235351,83,0,2,0,2,2,0,2,4,2,2,1,0,2,0,1,0,0,0,1,3,0,4,0,5,0,0,0,1,1,0,1,0,2,0,0,0,2,0,0,1,0,1,1,3,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,2,4,6,5,2,1,4,4,5,2,1,2,2,1,5,2,3,0,2,0,0,1,2,1,14,9,20,14,57
220,1143,0.0604192355117139,0.349633382071713,36,0,4,2,0,1,0,3,0,3,3,4,1,1,0,1,1,2,1,1,2,0,3,0,4,4,2,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,4,2,2,2,1,0,0,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,1,4,3,3,10,2,4,4,3,10,1,0,3,1,0,0,7,5,2,6,5,2,0,0,2,24,10,13,30,77
221,1228,0.0698772426817753,0.531480885724981,43,0,0,2,4,1,2,3,1,1,3,0,3,1,1,2,0,1,0,2,0,2,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,3,5,0,1,0,0,1,0,1,3,4,1,0,1,0,1,0,0,1,1,2,1,0,0,0,3,0,0,7,6,4,5,3,2,5,5,1,2,0,0,1,2,9,1,1,8,2,1,2,3,3,12,15,23,23,73
222,1595,0.0723793677204659,1.24929997909314,35,1,1,0,2,1,8,4,0,3,1,2,2,1,3,1,0,2,0,1,2,2,5,5,3,3,2,5,1,1,3,1,0,0,1,0,0,4,0,0,2,1,1,4,2,5,0,1,1,1,0,0,4,2,0,1,0,1,0,1,2,1,1,2,2,0,1,1,3,0,2,0,1,2,3,12,6,6,3,3,12,8,7,4,1,4,3,7,6,2,6,1,2,4,4,5,2,26,26,32,29,113
223,937,0.158629441624365,-0.100199916439,47,8,2,1,2,1,6,0,2,1,1,6,4,0,0,2,1,3,5,0,3,1,5,3,4,6,3,4,6,4,2,2,2,1,2,2,4,5,3,0,1,1,1,0,1,2,2,1,2,2,0,2,1,3,1,0,2,1,0,0,1,0,0,0,0,1,1,3,0,2,2,2,0,10,4,8,8,4,6,8,9,13,14,6,5,12,2,2,5,4,6,3,1,1,1,4,6,44,33,31,34,142
224,661,0.0449640287769784,-0.597887821174257,74,0,1,0,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,5,1,1,0,2,1,5,0,1,1,1,1,3,2,0,0,1,1,0,0,0,3,8,1,12,9,30
225,2692,0.0411025145067698,3.74731042401433,91,3,0,2,0,7,8,4,7,2,5,2,5,0,1,3,0,1,1,2,1,2,4,6,2,4,4,4,1,1,1,1,1,1,1,1,2,0,0,1,0,0,3,1,3,3,7,3,4,4,0,0,3,2,3,1,3,1,2,2,1,0,1,0,1,0,1,6,1,9,1,0,2,3,9,19,9,6,4,4,12,10,6,3,3,2,1,7,13,8,5,7,5,2,1,8,10,31,26,48,52,157
226,1279,0.141949152542373,0.0720766659693585,72,1,3,3,4,2,2,1,1,1,1,0,0,1,0,4,1,1,0,0,0,2,5,0,1,0,0,2,1,1,1,0,5,1,4,2,1,1,0,5,2,5,0,2,1,1,1,2,1,1,1,0,1,0,1,1,0,0,2,2,0,1,0,0,2,0,2,0,1,0,1,0,1,4,9,4,2,1,6,0,7,1,4,6,7,2,12,3,4,3,1,2,4,1,2,3,1,12,34,18,25,89
227,1060,0.0972388955582233,0.368775224561531,0,4,1,0,1,0,1,1,7,3,0,3,2,5,7,1,1,2,1,5,2,3,1,0,0,0,2,2,1,1,2,3,5,6,3,3,3,2,0,2,1,3,0,2,3,1,2,3,2,1,2,1,0,1,0,1,0,1,0,0,0,2,1,1,0,1,1,1,1,0,2,0,1,5,1,9,6,14,4,8,4,2,4,10,12,5,6,5,6,5,2,1,1,3,2,3,2,34,19,36,31,120
228,1177,0.12888198757764,-0.473465844990443,95,0,0,1,0,2,1,1,2,0,3,3,1,2,4,2,0,2,0,1,1,0,0,0,0,1,2,0,1,1,0,2,4,6,0,2,2,4,0,1,2,1,1,2,1,2,1,4,2,0,0,2,1,0,1,1,1,0,1,1,1,2,0,0,2,0,0,0,1,0,2,0,0,0,3,4,6,7,4,2,0,3,2,6,8,6,4,4,7,2,3,3,2,3,2,1,2,21,18,20,25,84
229,812,0.080672268907563,-0.904157301011338,106,0,2,1,0,0,0,0,0,2,0,1,1,0,3,1,1,1,0,0,5,1,1,0,2,2,1,2,1,0,1,1,4,1,1,0,0,2,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,3,4,3,5,2,5,3,6,2,4,5,0,2,0,0,1,3,1,0,1,0,16,12,13,12,53
230,1696,0.10016694490818,0.493197200745345,202,0,0,4,3,4,2,3,5,2,7,3,1,6,1,1,4,4,1,0,2,3,1,1,1,3,3,2,3,1,1,2,2,1,4,1,3,2,1,0,1,3,2,3,1,4,5,2,5,2,1,1,0,0,1,2,1,4,0,0,0,0,4,0,0,2,0,2,1,2,1,0,0,0,11,10,12,8,9,3,5,7,6,5,6,6,4,6,11,8,1,4,4,4,2,3,3,33,33,31,41,138
231,1200,0.167235494880546,0.177356799663355,121,2,1,4,2,5,1,2,5,3,3,4,0,4,1,3,2,1,4,0,6,5,1,3,3,3,2,0,4,1,3,2,3,3,1,3,3,2,4,4,0,1,4,5,8,2,4,6,2,1,3,1,0,1,2,1,0,1,1,1,2,2,1,0,0,1,0,2,1,0,2,1,0,3,11,8,10,5,6,10,9,8,5,8,7,9,5,17,12,6,2,3,3,5,1,3,3,36,30,49,44,159
232,965,0.0806451612903226,-0.272476498847358,12,1,2,5,5,6,6,0,6,4,0,1,2,2,2,2,1,2,5,1,2,5,2,0,3,2,0,0,1,3,3,0,1,1,2,0,1,3,1,1,1,2,2,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,3,1,2,2,1,2,0,0,1,1,2,0,1,3,16,12,5,6,5,8,7,5,4,4,3,5,4,3,0,2,2,0,1,6,5,1,3,27,36,28,19,110
233,966,0.166666666666667,-0.396898475031172,51,0,0,0,3,3,4,0,1,3,0,0,1,0,1,0,1,4,2,0,2,3,2,2,3,0,0,0,0,1,0,0,0,5,1,0,1,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6,5,3,2,5,4,7,3,1,0,6,2,1,2,0,2,1,4,1,1,0,1,1,10,14,16,18,58
234,805,0.156862745098039,-0.0332034677246382,17,0,1,0,1,0,0,1,0,0,0,1,1,1,1,2,0,1,1,2,0,0,1,0,0,0,0,2,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,3,3,3,1,0,3,3,1,1,0,2,2,4,0,0,1,1,1,1,2,10,8,10,8,36
235,1615,0.0926449787835926,1.9671190724613,101,0,0,0,0,0,1,0,0,2,1,3,3,2,0,0,2,1,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,1,1,1,2,0,1,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,6,5,3,2,2,3,0,0,6,1,0,3,3,2,3,2,0,0,0,3,1,11,6,11,18,46
